,BTC,BTC,BTC,BTC,ETH,ETH,ETH,ETH,LTE,LTE,LTE,LTE,LINK,LINK,LINK,LINK,ADA,ADA,ADA,ADA
,volume,price,market_cap,total_volume,volume,price,market_cap,total_volume,volume,price,market_cap,total_volume,volume,price,market_cap,total_volume,volume,price,market_cap,total_volume
649,1423353600000,222.9061,3079497925.3725,76979240.31280218,1495065600000,96.62584622982801,8862576243.544483,148398962.68830538,1423353600000,1.788897938677193,64931546.1908609,2293540.2204856295,1566259200000,2.500638878848058,911256736.0406576,90365278.48430912,1564358400000,0.05944367244740904,1853935272.7194529,80607218.93232757
650,1423440000000,220.0922,3041547650.985,79154588.47482522,1495152000000,122.16278299258484,11208881844.541496,380753404.2666354,1423440000000,1.737337648089297,63106712.211016595,3099532.2212517075,1566345600000,2.361385295940746,861228812.140099,67151306.15538724,1564444800000,0.06033420796318712,1871322804.2590334,100780729.6350223
651,1423526400000,220.6493,3049996660.2725,66708973.92079521,1495238400000,123.02820305804211,11291783022.019232,211606740.98925158,1423526400000,1.768899077137033,64299576.974481314,3439799.337373804,1566432000000,2.2073279040808793,803993610.4666548,80792990.58493322,1564531200000,0.05983312840110228,1861201640.7482712,82533252.62671228
652,1423612800000,219.0956,3029418429.03,65150873.75436823,1495324800000,148.65732047983943,13648265757.584177,362117265.2049605,1423612800000,1.735552244235873,63139571.14273446,2431176.334252268,1566518400000,2.2269200573369594,812044574.138646,68394443.04614753,1564617600000,0.06397879826804305,1988646316.7879858,109275867.92471956
653,1423699200000,222.0401587875259,3070809845.0275135,51632481.43908263,1495411200000,153.99006380727735,14142415430.127079,733476989.0001667,1423699200000,1.762269322864538,64164673.66190583,1629600.7296430194,1566604800000,2.2337512920854774,814183328.8737108,71218079.58166161,1564704000000,0.05859755915864751,1823387409.1827102,97796321.09804177
654,1423785600000,235.6774,3260249204.835,137045816.2260813,1495497600000,171.08002832171815,15715507206.448889,314107904.8358022,1423785600000,1.822456973713677,66407423.480796345,6664637.129388646,1566691200000,2.1696301029149727,790872920.6434228,42778708.4161919,1564790400000,0.0576035980944542,1792264515.594138,106871562.39938858
655,1423872000000,259.0086000000001,3584044452.9300013,165435433.7487849,1495584000000,190.42581317146121,17498667475.10237,465231566.895268,1423872000000,1.935787840891108,70597996.72166598,5977827.818652089,1566777600000,2.0745273036183955,755795907.0058844,50429237.47696619,1564876800000,0.05758269576495487,1791323846.9824636,96829769.24825919
656,1423958400000,232.9962,3224923703.82,199965387.6619376,1495670400000,176.81781507886726,16254143683.05323,455310601.9269435,1423958400000,1.838478464406414,67102908.598053224,9589626.689234387,1566864000000,2.069975591530929,754318894.3577745,47728302.97221265,1564963200000,0.05620108209471885,1750395515.7439246,100557798.5451551
657,1424044800000,235.9199,3266299219.505,128976204.99927545,1495756800000,162.94448638549966,14983523257.18021,320845434.46142286,1424044800000,1.808878934632587,66070666.98217195,3004596.9975445946,1566950400000,2.1096613099807344,768805727.6483134,52795190.97393258,1565049600000,0.056482892795423685,1761490516.5599287,118562437.32904637
658,1424131200000,242.4568,3357729670.42,121468767.5434641,1495843200000,159.05524764233746,14630471573.094501,524489553.9146857,1424131200000,1.854031275454972,67771895.85285106,3156402.4836625014,1567036800000,1.9015769202644555,692954816.6237495,68016282.73337588,1565136000000,0.053764486901642504,1669756002.070157,107284678.50501938
659,1424217600000,234.6238,3250184845.45,88821471.77949807,1495929600000,172.3406699356334,15857470558.37399,275566686.9159719,1424217600000,1.815902751488268,66430360.46506815,1701392.369752259,1567123200000,1.7804691434746303,649443900.1934278,79250128.19481796,1565222400000,0.05187000851972036,1614046617.123798,99840621.62571305
660,1424304000000,240.2988,3329826479.07,71396084.8246788,1496016000000,196.0785933386944,18047458437.093563,317142762.9142854,1424304000000,1.84159945088938,67420410.78362274,843550.2901245112,1567209600000,1.8034896939398324,657769818.7544681,54407960.80334454,1565308800000,0.05251300080311549,1634550495.5988474,113611883.54336438
